Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
"Country Inn & Suites by Radisson, Omaha Airport, IA","2210 Abbott Drive, Carter Lake",(712) 283-4133,https://www.choicehotels.com/iowa/carter-lake/country-inn-suites-hotels/ia347?mc=llgoxxpx,"lodging, point_of_interest, establishment",N/A,3.6,"Informal hotel with free breakfast & an airport shuttle, plus an indoor pool & a fitness room.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0vKFkVw-E0xXU-4u_OkYXRcspQZgqfAjGO869oOe4g7IuuzH_h7z8CE1puxVQCwL7taOQqbhIBZdGOgX-OGbJFgThmH_PQMrzMCtzhzAKhvX8VZL17TJmIa8WVZW1JEoNepStM_Xf_XJS4hk4_mwbfTCAyMYJ_f03HmSs_bsgQM508ahjOvaZTMsCmAwTt0CXs2PbUEw8BsVHukEXwk80Yiow_SXKgb8UR3fI7_Ssp5Gw3nn5bopTJb_Bwg69VIw3aWs8ohilYrIvMcJZJ01g6izNKd9wMDbbAuMhxBMpL4cHvREQdfy4GMa0fCLg8sKIeLwXLS-o&key=GOOGLE_API_KEY
AMC Council Bluffs 17,"3220 23rd Avenue, Council Bluffs",(712) 325-8924,https://www.amctheatres.com/movie-theatres/omaha/amc-council-bluffs-17?utm_medium=organic&utm_source=google&utm_campaign=local,"movie_theater, point_of_interest, establishment",N/A,4.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2HXpQfoEnY4LhBzHnnmvE4xrFA413lu1UDhVCRFnayMe4fbUkAKAXU7MEV7yLUZlOCBc4yl7jc0YivIS5pimMMVkNfHDZViSNHlIwm7G_-Tz1djx5jPHOJtyGhM_fJKuMDeu9uIvYxa2o7scduf2LiFFJgg9YP9EM3hgONC_uQ9AWAQvQAYrdC4VRyUyiTK_vpdwlYhqAYWItb-6XMcVUasUT5QuMPMSCqd07aE8CHUBOB82HSUyGcTaPYQvESX51mh9KdKAbK7C2u3MDTHciUaBMvTG9qE0k4LX3EcqFJphVa7yiRM67NjLyBtXqPm6-Mf8hwujaaSeXLZPaNERgRjh5CRJ7oAFJhBcEadCgmj-sYlZo5_hscEdInFqo1i1MqQa0Cm6Qf8y4C2P7beeFo9wkwmoC2s1YbheFBCT9MQe2f_Xdt3-pdQmAwpHmKztLLNykOcrhEqA5KJuBHDE5b6cdJWydR0nQ4t3cboydgvNl1vEqFQ9ZTaT_EEtb7svslJFGbhgalvA6EfPDGy5HXIbi4FfoFwoQn-GZi9H2iPvsF_Yq2GmMseEwazTJ0sJD2zxAgljT0C-M1RS4fl7vJrRkcQ6Wl5yFyXlWtbYEYRaUJIhjtgnyV7VH8b61e__s_8g&key=GOOGLE_API_KEY
Nebraska Furniture Mart,"700 South 72nd Street, Omaha",(800) 336-9136,https://www.nfm.com/,"furniture_store, electronics_store, home_goods_store, store, point_of_interest, establishment",N/A,4.7,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2sed440cI_NcEd1AJOGFzWNPREzaP-pTuKm4XborVfPjAOlPKdCZo9J5hyY-JMBKDWhIyo9En0xdhJm_LqqortmKEZ5vpppAlQlWxG7DumOiXbovv-MHdK6nRTBDu5_drpAtEHuHPalca5guPAvVrHCnoMCiySLqjgqbYi_DWYL6g_IHja4FlnG31QC6rk8yV4YyEeGEfnuqPyO7U5JqDGYPza2dE6hg8Fu6A4gFRVW-c8aIR2bOdJhoqrldPFZpJmRDZAmK92h5jxI2TJKaL9pQNepkPO5wSAuFW1rMZ22I4UorM8nIK0nkAkIboO-F9tUexy&key=GOOGLE_API_KEY
Target,"7200 Dodge Street, Omaha",(402) 390-8880,https://www.target.com/sl/omaha/2125,"department_store, shoe_store, electronics_store, furniture_store, home_goods_store, clothing_store, store, point_of_interest, establishment",2,3.9,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0h0OIeiAVLRaogS5N80PrFpmlfFuVN1sauxgM_GfgeaTuxqPP36a_EUouHNZy0gvmdGb81bUFiVAUlwX1uiPldogftbzJrQ49aZMU6W1kbDox-hUa-OzBSgSnYdBJRyhXgwpyLbgghqVtKuMAQRtkkXg-UNROJEbSsiQz8gSTxGeufKoveVSAWFmZkVteXcZN7u72c8NvMYfa4uVMFn8uS6wXD4d4sv97nb1yRdhh6Rernh_NHoxPEpzS2Cp23L9AmiPHlKynAciS_gCm4mYXaZpyhFseCuk1vRe3TspwZ8QHktRL7Hm5Ll3C0QgN-g_adEma8XSHDQZny3MrX-56CrCdMyDsDKqr4okfXTgwCRWw9sXjSOlL0zYCxKLTEpRJPHofZOw_2NlBJMlCwXrSZGCs7BBqab1PNNWU98R2-rZAuUK0QINqdCQV57xWLGcPt5lAt4dBSDUdlXJWR8SuMTaT_CEH8n2cXm2zIpIsonhkE7R4ZXKX4obj4cJBOz4wMvRG1KTuCwZReuNmkk3yN4NPEzqHNBvzLQIE1YUJdEINYel8Pk3-3na4Nzev7XSnNcDMPmsXdYh39WQYeUtXqlbLrFIU_8dZK8r5kxHJr2BS4JcS4ggEP4eFxL8Jo_j_LdA&key=GOOGLE_API_KEY
Ameristar Casino Hotel Council Bluffs,"2200 River Road, Council Bluffs",(712) 328-8888,http://www.ameristarcouncilbluffs.com/?utm_source=google&utm_medium=organic&utm_campaign=localseo,"casino, lodging, point_of_interest, establishment",N/A,4,"Modern rooms & suites, some with river views, in a polished casino hotel with dining, bars & a pool.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1tj24_yF-Y7TC6DdhKQWn5oGOet1B76esCEE6idUkYverCEiVCQq2Zv12EQzcLe28Q1FodkhyTjA67Y_FV2KOpjU3WkKBwad_CxkrVjlHW-st1BGlc1zXyd4LX_QWOvJo8zqISAL-alxBunxAdzVETkQRQMNXY6PzYkofGWATNyFd-cB_gb-6AFSjYudxv6qAbEldiNG5-1JF6fwzdzaRiu07ZoDpMfj62FMwgK2J_QopSa_69GCo_HEx0hrk40dekHZUPsps5SEhCesLZ7buHy_QiszMT_Bz35FgjzoFdlgvi8K1vVLA9D13HbwHlbsUTheCUL9Q&key=GOOGLE_API_KEY
Bass Pro Shops,"2901 Bass Pro Drive, Council Bluffs",(712) 325-6000,https://stores.basspro.com/us/ia/council-bluffs/2901-bass-pro-dr.html?y_source=1_MzAxMTUyOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"clothing_store, store, point_of_interest, establishment",N/A,4.4,"Chain known for its large, wilderness-themed stores & wide array of hunting, fishing & outdoor gear.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3e7P3ymNWNxAdFrOt9S5RylzYbkd0lqgeWgDb5XlJGUI5rZj7NOexd0lewcmtEIn81d4FC3SvhbGpRpWnuA3kajBH__SkrNZDV7ONN_LjhjmspkeQ8J1Lh9fdd577gdpzAgDAuM6ac262YKTkLOKGwf6Z35Ow34RvmnN1eO6mtFvvALA5T-CdTdcc50hO44k0mNqf2nR55W8kF03Y-eZp86h310nor3yw6i0hhiyv3oblZSX9xTt3xIupW_0zDip3CilK1OpcowqSr4sCwi_3xXk5Zzf1Adw-5qIsBW63eXVBAcjCHfoc_WPxJYrJMqWquUu0C5G-Lbw_LK7A9bQJgPA3sbhVzk-J8PSK6gjfRbp4nVaCt99HiU6sEd9_mPZd2Y9NCw4J3mFsI5SqcVXCqzqwDnssKZ0euD0gOOu4dNI0w_0x-hNSHoX75wZaLZQ9Y9m0pklQ5UHo0Rcu5ddAvZ82ZSa3YbuSrjCC6Z6myilowPBOHJpxvFSC-dWEsxRZnjGpfXFi00CbQylccfOXJ7_O_M9f2BlEFHz2RiwLrd-dkiPmmYM7bYOBMXjG4RgplnemHFFLYIEgaymMiD-8LTtY-bClhbqbnClOxFvCCwLNW_a0ylG_iD3Mftl0ZelQR5g&key=GOOGLE_API_KEY
"Country Inn & Suites by Radisson, Council Bluffs, IA","17 Arena Way, Council Bluffs",(712) 318-5706,https://www.choicehotels.com/iowa/council-bluffs/country-inn-suites-hotels/ia335?mc=llgoxxpx,"lodging, point_of_interest, establishment",N/A,4.1,"Casual quarters in an unassuming hotel with an indoor pool, a game room & free breakfast.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1ggAPszFLSJT5KnHyPBEbXC1kgOZm40ZWW9z-wlwBsApDAOs6obPTj2roh3134GL293PGftduuTJJa-XBsn1ZELQ9hxz4bX89fLGrQmix2zfljWYc1kz3lEZCOk0LSRx4aJwN54wTfK3b0LvDC5HoJr0DD1nsL6h-ZbQ1AJ2TUpT29gk1gmliV5BixloHmpi_fLiHs4UgpLWwX7ZEc3BuzTJhPSMpgSqPygDRje42Z0IdEW63t6Swv11K-QPZifS-bpywiClLg313md0HkDUIHfgzvdCrygztzS45NuX6QCACeSozjqQwq5OZtpGPKv9C54w1g0jg&key=GOOGLE_API_KEY
Hilton Garden Inn Omaha East/Council Bluffs,"2702 Mid America Drive, Council Bluffs",(712) 309-9000,https://www.hilton.com/en/hotels/omaeagi-hilton-garden-inn-omaha-east-council-bluffs/?SEO_id=GMB-AMER-GI-OMAEAGI&y_source=1_MjA4MzM5OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4,"Connected to the Horseshoe Casino, this contemporary hotel has an indoor pool & a free area shuttle.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2FciEkGDyjJwrGbiddS9vLUpstC8UvijcXzxxwjxJQBRL1aNGSkWSRrjQ3q7DLzvqtvYe055J4uJdcUa-Wp5HjnbFntGVLgOr-KsZSTPwQZyudhlEwpEwyPR9-uHLZjzlxt0HY0KpBCg6JQ1R76KyuYcKRg0JUO8RS0x00VMTCupF1IPzgQnELXJzBBVKup80TAqbP4q8rNm94Ps_1D4glgvRPCY6wwvVvUeNq8rpXPUOa8_coDN9B1-4w8mR31sohWe3iH9KuSq0R5yBmun7idox65BJXVWmZ53zEHT9CwWql-SJSzNS1zZ42wVGwIWD1yWRgPRo&key=GOOGLE_API_KEY
Walmart Supercenter,"1606 South 72nd Street, Omaha",(402) 393-9560,https://www.walmart.com/store/4358-omaha-ne/,"department_store, hardware_store, electronics_store, bakery, furniture_store, home_goods_store, grocery_or_supermarket, clothing_store, store, food, point_of_interest, establishment",1,3.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0unJpv0cRTvhRB0gNR6OmP8xxOiXDuJmzwUy2mRaRYz2ejqMHy7YyuHVnHgdT-6BWp4Wwa8MURJ9y4xiFzNHGivTQK0jJR_EcvHp04duP_fr-N_f2QnJ5PYRNsrctgZoXA8uXmmcVIXGaUgL0S9WVFL4YZQZfsTrkKQp9KSKPEO4Dr1r_kvuP3uBOkd8gpImqz5Y5PuMUfiDNOXBfmFxtEX_BdpXT8rjvTCo69KDMIit_CDCyB76skSIzS-Usf2DqwjziwrMu2bu9xr-g0VQ1nJQLVhU-w6TE0SN_5RE4rMaEy5bYMw8nxjV8HN5NeSgZuiG-UIAk&key=GOOGLE_API_KEY
Horseshoe Council Bluffs Casino,"2701 23rd Avenue, Council Bluffs",(712) 323-2500,https://www.caesars.com/horseshoe-council-bluffs?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=HorseshoeCouncilBluffs&utm_content=hotel&y_source=1_MTMzNzAwMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"casino, lodging, point_of_interest, establishment",N/A,3.9,"Casino complex with lodging, casual & fine dining & a disco/concert venue plus dog & horse racing.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ12jAhKGSzuHYvSe1xD7nmE2pq2649jJ2EaouN3U_sEAgOpOyKG5RyqxzhvNHvGx8mO_HdR9WURQlJS6qIqDaPd7xNvEpG4zQcDK9cUJQr0Q0SIMU5smyppy9WMnyUE0H4p3T1VCv_1zxNBqYthfc2Xly23pC6NTvaR3LKnQaYut-GOFqcrUkgRq02tvKmt_7UXkECcR4JGJeU3-Onwv5b556HL3HzsBItUOPbRK-Ubu3RrsgkiZq19CiYK3CW-NpgxJQGV1Lg2KSrFdEvuP3pxhTHMP8C6a9E3Ilec3aoJr4Z8rVoDE0uJ3yURH-TZDb2DPkyVRyc&key=GOOGLE_API_KEY
Mason School Apartments,"1012 South 24th Street, Omaha",(402) 431-2004,N/A,"point_of_interest, establishment",N/A,2.9,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2NCPcBXXYx_CEjurge_aMNTjAugu9aLH4qP1WUlVIURV07ihXmsmufy-4IIdrirI7j-Ok4Mc9N_FqUoppmhnXi0nbbTcAk600bnq6YyQGg6WFazlN84JPfR68lea1DxIXYrusXevwKKCfUz1whT5p3YbooKn8M4DL-beNW0EL1bz0kuAVXhM25PWf47K7ljEdixpDPcF50Ty4hm-9w3hL00oYwwzSFEPQEyAMIKiDfc3lbUXpq6ER_fRpbCrKspAmslMTVyGaXJIfDIfnXDUUlN9fvwFFMhVojZO616CBUPM4Ew7fyK_9ffKCuzrux1N-R7X-OvKXFdskmJQmUIyIz8dkktibcVdj9JYFk8Cb1Cg2eOrTnu7TOnX6Ipx8lg0o7RKLxY2p-pgVRrwfFFW48NnJLniW76q1Jm5wj_ec4HNOsrcDXwlZ4-6UOYvqBjgk7fUkbrt2j81YD5drp6xQCl8qafWDwT4sD-teIwbdr0Vp7YXGtWLxCv-5OGlvblA4UnI7rXN9Bc7zW_nJpyl7N6K-1ZYRCqOpSKz-2ZKv1FsRGkH7OAquCk6d1lqQyt4y7As16DppvEUlMblC35N3ESN7gn2aXlOpZKIhNaxy2HSu_2tmYp7gl5Q1pxyNh&key=GOOGLE_API_KEY
Rosewater School Apartments,"Edward, 3810 South 13th Street, Omaha",(402) 293-1400,N/A,"school, point_of_interest, establishment",N/A,4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3UDGtXvM49ATCfzCv19UP36xlyMCL4Ab0fJalvGkEnUSZhEyBKJLdvsQRNpACMYu38WEy8X3_ToDKv2NIiXdAbudH4ebbf9TQW46mxZ-F3CggvYQvXEtsbmkMD3vXVLIsUYEwaSAm0WIM8QDWgjPgLp0BIt04qIQXCEQpG5c_-84XqbuIKSwPpNtzinabATzy3Si5PhkSEA90qC788xi2BA9dbOqP8DL6h_0NcoMMUnemUUMPz1BipGSKRScoGHEBsoVI_MUBmqMuV2l-_7-XAOmzFpquZPhks5_TsnuQMycP-jYlkdrbVI4VGueRlo3RQh8Av74oywQIkyv6CxDSOV9P9Kb3GoEFw2uggIG1Add0i37rubWoFd4sG8ITAttyxNgZjXtEqKtpE7CYUtTtdOMEZeanZtEYhq5Z7he6YTERyMeW3dI5io6WKI42Q4-B6jSpDNtDgeQPujSfi_ZLSrteiwRi-vw28P_eyX-VDLg0Q9FJ8v5dwNdcgma-f2sI0jGoS3qtf62pgBHljpY7o_8Hu172tWqJSr0gajgLagwV3SU-htr1q0aveENQG3G4JDTJ7Vnuv6UMT9ATcRP9mWbrW0rbBkrZLwG-g18KkDmlbEqhOI_AUH5cWLSmjAa4dYg&key=GOOGLE_API_KEY
Upstream Brewing Company,"514 South 11th Street, Omaha",(402) 344-0200,http://www.upstreambrewing.com/,"restaurant, bar, food, point_of_interest, establishment",2,4.4,Beers brewed on-site plus American pub grub in an Old Market space with pool tables & shaded patio.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1wrIIb1zvnQLp0abrjz517QZzZJ_uWiJEWn96CfT62MKTBAAMI6ZC55JKQzF-T3CWHHv7FXcDd46VvN82dUm5r-Qdr-agM-QqaGmu3CVC79cro893ZL76RvTnFT6hV7uy3pENdKaghNgG1TjpB4aZeLUU8HU8UvVeUtbLbMfRt1SoqEgTw36NAgQa-RQ1tqjTwGHtAAeb6vGhTqVUnU3VbkifMTOqIJgM9dt_GHJAKQ7YzvG6CEcLPPWizX_kGn8QQjynXUWkaOwFFfGnHqagIAotDwq50tnfJxrjU74VKuCAoP6aQD0jYjgpNFrSRV6cFJSoVyE0elU7Cvhw0MPkbcQMFBISGhoaraDXDgD8ZqbZn0rbiVjzvENCGCZi6vxBXMnovCo99huVMfkn8DLYXJILNt6ZyCWIvmpwudZk2BwLEAmtfauvCE079S8Kuk21_ZPFEYBofiu16GqX6o1qAu8By3iyh7UXO9AjMw16fI760mXJQ30rfuO4cBJ8QNkujZJk4Q1QZHJqFOndZ1xxzK_2vj4mUHHUdbGH6i6u4pX7xzCHH1GG-D0nlRIhgsk3yRLhChIP7UAK9xwRSGNhpANejWaHDvAN3trmBIk-8kMlS9dKj2kbYJaMovtRDyTk0R6ZT&key=GOOGLE_API_KEY
Sleep Inn & Suites Omaha Airport,"2525 Abbott Drive, Omaha",(402) 342-2525,https://www.choicehotels.com/nebraska/omaha/sleep-inn-hotels/ne019?mc=llgoxxpx,"lodging, point_of_interest, establishment",N/A,3.5,"Casual rooms in an unassuming airport hotel offering free breakfast & shuttle service, plus a gym.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1sZx_yjtMkUCuI3-MYUfEYM7yjjc4F7VFdXp8ZND54BW1OX8BcwcC4YyCdUJ7s4j0dhop-EhNpGelWrD8dN5k8cgoOkKf_ZVIJDe5x86jXo0LOnEnKJedL5Mydd7DstqCn9C5rgrm45plEV5zhQxx21LvW-pGnoDoPtW5sE0fwmCTHKl5kvTStXLY8ezmL9IHD_t14-KLFdIUahtGItVtUxCApn3XjRQpHioUBXA-ZZo8M3HD61dz65VIP4KVGttLoLyf_y0ueU_VOFBx4pHif-FwOvZQvJO54aYoxOWDQzapBqKwXw9pAWhtiQ0hFGREiUjYRmdY&key=GOOGLE_API_KEY
ACX Aksarben Cinema,"2110 South 67th Street, Omaha",(402) 502-1914,https://www.acxcinemas.com/,"movie_theater, meal_takeaway, restaurant, food, point_of_interest, establishment",N/A,4.4,"Locally owned movie house featuring 10 screens along with an American cafe, full bar & party room.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1xS-S213fb8iFSdOPO4MZn0k7nGgqK01dMCkjTH1HSod5QlZe0h1nh9eDcpJ2e6o0EODhMZFN1ecFEAGiKJ1qk8Gvz-IYGspHQOYsbyDQMFE0exjPhaeCyfxiO_PsXHSKYMDAn9RdTLyRK4GqVfKpeMoYRLvPNzNYy8hv4r7i3yawk90P6G_TV90nOP8GWmLgSXeHgCUMfIl7B4zDnzyESRbXy3O9yz4RTMBX_XjGIztb-K3LinDiOG8PpP7nYkKlpM2dMa-W61ItE0C7wt7YnzeFCsJhi30hljCC8E5IuZit197-8wAONXTeO1BNZE547ARcNI3g&key=GOOGLE_API_KEY
Nebraska Medicine Nebraska Medical Center,"4350 Dewey Avenue, Omaha",(402) 552-2000,https://www.nebraskamed.com/nebraska-medical-center,"hospital, health, point_of_interest, establishment",N/A,3,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0hA8jfL3FnPg-PZ7wObaN1UWaamylTfmTe7_hO-MVBx_3CKpihSz5vx1MoCMDQzC2vG2ZNLdcmNOawJPxlVniGQDMMqVU6K3BwUqdN1lzPlkTg2F0auC_SmTWDyYQM26DPIDOjQNPI-2QOov6_bFyPPse3bhfWjkMesD9ENgEAD-pmcjExm4wHAkkj0xNmBd72-ZlPCND5IvrzFVsNKdegTzjtJU3XGowkcKnH7748GvmjodXuW6KCv8H4sLHR-EMrur_kFrX-dp8NxbIolkqhq7axYk4OEEOkd2fBaqr3pdTPtgdolOIhqJ8X1Q_8J-UoRRO1cJ8&key=GOOGLE_API_KEY
Super 8 by Wyndham Omaha Eppley Airport/Carter Lake,"3000 Airport Eppley Drive, Carter Lake",(712) 291-3869,https://www.wyndhamhotels.com/super-8/carter-lake-iowa/super-8-omaha-eppley-airport-carter-lake/overview?CID=LC:yytq4fvvehxh7se:10759&iata=00093796,"lodging, point_of_interest, establishment",N/A,3.1,"Modern budget hotel with an indoor pool, plus complimentary breakfast, shuttle service & Wi-Fi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3NL3F2DygsMCQWCXVwb2Vhn8vvhoXBTcSbh_JHPAK6z9vove5HHj35sJNUiDgv6gMLYZeY86iHFF9fg7utGff0D68UboFdmVaE4VH68LdlPq32wZUURw7dUy1J0loGASKiA2Wm23l3Crob7GSzfNky5YcyJ3GJh74TtCfPRB78rgka2_loso4BPjaHZLNr55vm7Y5rjhV-wIosprOWCpDkh7_zO8TKTjSejfCscmO-ZorgcPK23xZn7fxufSAp-Ufm-Xc8CfcUuyppKKjdbKTyHSlJJTcjMsX2K4XrchxMzQNqiVvWrNJWyuaJKNu_wwqEKp8X-Lg&key=GOOGLE_API_KEY
"Staybridge Suites Omaha 80th And Dodge, an IHG Hotel","7825 Davenport Street, Omaha",(402) 933-8901,https://www.ihg.com/staybridge/hotels/us/en/omaha/omads/hoteldetail?cm_mmc=GoogleMaps-_-SB-_-US-_-OMADS,"lodging, point_of_interest, establishment",N/A,4.1,"Warm suites in an unassuming hotel offering an indoor pool, a gym & free breakfast.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0who_EMV4Ts-UzvPDySQHtZkkgeM8wBMNY86yicfCrWHbMBsk6PAa7wgeIPi3hxmzq3jgrH2RIj8zOGG9a56Q5jzqbEj6akDsYinmxcJ_8VjXn0WLcBAk_V3LT4TM1ArOkEf9lyCWSHPTspIMkhH6UUylwRtd4owBy9B9HLr9OrR6qJnpf3UljqzzywxbtvT1omu6VtK2QNHjXzTlSLNzWfdeBZdVtbS_JmXWr4ClG0meVgKOxIzNs2STBZaNA6ZRVuEj3o4iffpw6AO5Rgu3UsdutqEskrsI0DwFRIvKA4FQk2FmHgqxjYpQE6LdCitqWJEmMhx4&key=GOOGLE_API_KEY
Joslyn Art Museum,"2200 Dodge Street, Omaha",(402) 342-3300,http://www.joslyn.org/,"tourist_attraction, museum, point_of_interest, establishment",N/A,4.7,"Galleries, theater & cafe housed in a 1931 art deco building & modern addition by Norman Foster.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2fwkUjR5magzzFQ7WNJ4a37i0A7Nr2kyeShxVZZvyV7IRImeUy9ZX378UgVSSwTFFKw8V1un2eznxXC4SGfDZgwmTKBTJh-hF-MU59S98KUWYaO2qeyzeLLGbBvZzruYwi8Aox0nAA4hRVeNX3jteZUq-riQbbmiJg86Ton9kaB4r6cXPGuBepWK0xlvoSkGaxecdh0RmTBswpb1gQwI7Yj-1CrudsZLhVI_ZQ-u3TLAvxSB_7e-NJGXL4YQcWoLS4zPcAFMcninSXXX1ajiBSwmkh76fYmZ5DANW23Wbv_EyS9dq8tw7f8JECHzrVnJBcO8xKtnkuN96B8S6IZt58JEdqxxmzi7MYERO8yge7lREq8sC-Erz-OkYg5HCJL_ujuIdhXZEYQLkvS-DbWrmvKf4nsj_Cd9kCtxdEeYtis14j2_pVpor0_nNtnyAmNFWxXpa9tkAii9zn5PoA94q5rTaUAFBlqV0VTgHVjsdD60PupJjcSeF_l1EAW5MKeQg6kiCf4kKD0iih1f4xfJ-HVShOsmNH_Oz3P-0PUY94u7vXEvivJSuPcmFlEbgQtkHtPLHEqTcUv4rODnnSLefsY0oX9OSznIen54_5GzkzwArs-0EqkBgLBjh1qg&key=GOOGLE_API_KEY
North High School,"4410 North 36th Street, Omaha",(531) 299-2700,https://www.ops.org/north,"secondary_school, school, point_of_interest, establishment",N/A,4.3,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2RAuBozyd4OZXE03vICZXJ-BnWjI3opkjLjMDbRc15QEW1m-yLC79VB9vhjnZl98bYKmIWOIzXLFBwu0bT1fxITgPqUIp8D__rElejAKRohQTzmkK0K4T22mXBLdJ_hCgZ3cxUiabI9VNO3IGNG-Hjtot33UqOOu_X2kiOYyKT3lqO8mXSw4My3CvkHJcGkt4B3ql2hfIXN6pIg3IArz7H0EAlb4j4G0WIUhTA_exW56RA_HVv7B1QLWCg1jjBTPzvs1PH8u1CRaPSWS3771UA_kPqFQT7Jht0N91kXfoPHd_pN6rm_OysGqgZhEdUyarbLH6S_rg&key=GOOGLE_API_KEY
CBF Council Bluffs,"1430 Veterans Memorial Highway, Council Bluffs",N/A,http://www.google.com/datacenter/councilbluffs/,"point_of_interest, establishment",N/A,4.5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ01ynGVKxi9bpSh8Wt2T9Q8OC2qc3bFDFb7HpWf-bmHzDt5Vj8yJqgYFrmjQIfrM146OYNuF0Pnr_lgcLCKcJTQStE120bRfwGWilwBVQ4NdlTdMA1zTnFWVI0soSFa3flNKakr7Kbg7IykkCN6i5kjMy8dAEsAQKNekWO84PHFbcuQEhzo530zIXZ0P_DQNwMiz3xSkpwGJPVbB3aRnqTYMfDGCsXlwOw03ansCwPCUgngxKPtynOG63tE-cmAZOzzXhC7UzQou8vsciDMfIF6-HwHehn4qWrmVbuoe1X_1i1YFN4IkrftRHJ09UPmHe_ecpVQ6czTnprA7hj42712pFNziGeV51xPM0PbX1wyvCTHbtPNjo7p25_0C6cMbuOB2-S_tMxF2Vwds9860v4WiJH2cdU6qzN7xpKEPl1ImkhJkL-ZXywvwko_eenVAHnP1ajkykCirgxW8ijsWN9qzWrjX6xwO7Ntar2nGjCw2UVW2d_rdYOUhs-XaAWl2LZyprI_23NGScw2NwIbRheoag8yw1xYRjIQsbFV9PXJN3i_ZxP1FKAGQs_7KPMHQE559td-_mH06vCLbybDB6XxfSuOVVjtqB5Xu_f_Fv7YJqZ5V0s1LSYVOOXt3f5LRaYm2S9o&key=GOOGLE_API_KEY
Super 8 by Wyndham Omaha NE,"7111 Spring Street, Omaha",(402) 819-0349,https://www.wyndhamhotels.com/super-8/omaha-nebraska/super-8-omaha-ne/overview?CID=LC:yytq4fvvehxh7se:03824&iata=00093796,"lodging, point_of_interest, establishment",N/A,2.7,"Straightforward budget lodging offering free breakfast, WiFi & parking for large vehicles.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0Xm__UqlDrHlkLPd_niIt-Rcvmp6sUvdbgRlp2VOpfO4Mfi-bM4UTvEDBv-51WeIyYkxYAAMOAygOR5MeVkZFL_HA0qfUAWpYUfVUJf0nsUQIsn0GuXiogPswinvJQIT_ucHv2_AlW5dXZ4lSy9wOMO6at3Fmg8M-YPZGUBqciFwUyWJqbSyD-_cE2CNHx33eGRIEM-tNY3Y_4atr9j_xi-dBLqhsGe_lI3M7OuxOvYfVyYD5dwFt6BzIE2N5sEHi8QnxcQQdVeM9JGxHq2eBUrLQIHDKiUBFUKvj1TGN8lF0-I2QEImRE21t1luqed34-kQYFOKs&key=GOOGLE_API_KEY
